ros_time_sec,run_id,seed,depth_rx,cloud_seq,target_id,state,context,candidate_range,candidate_score,candidate_strong,association_distance,bearing_error_deg,range_residual,prior_x,prior_y,measurement_x,measurement_y,post_x,post_y,kalman_gain_x,kalman_gain_y,innovation_xy,measurement_std
1784540793.894846,depth321_fix_01,101,15021,15021,23,APPROACH,active_target,7.645993,318.277180,1,0.326031,0.466438,0.320287,37.108322,3.272122,37.360017,3.479355,37.125382,3.286168,0.067781,0.067781,0.326031,0.371752
1784540794.148232,depth321_fix_01,101,15022,15022,23,APPROACH,active_target,7.611412,319.995891,1,0.341782,0.554645,0.334103,37.108410,3.265254,37.366849,3.488915,37.125067,3.279669,0.064450,0.064450,0.341782,0.371337
1784540794.663795,depth321_fix_01,101,15023,15023,23,APPROACH,active_target,7.612409,310.966775,1,0.442714,0.818581,0.429925,37.099558,3.259806,37.425448,3.559458,37.120923,3.279451,0.065560,0.065560,0.442714,0.371349
1784540796.156327,depth321_fix_01,101,15025,15025,23,APPROACH,active_target,7.253093,386.016147,1,0.373277,0.896514,0.356495,37.064615,3.249401,37.431302,3.319231,37.090244,3.254281,0.069891,0.069891,0.373277,0.367037
1784540797.280721,depth321_fix_01,101,15032,15032,23,APPROACH,active_target,7.052520,339.177346,1,0.351670,0.813108,0.337839,37.062512,3.242497,37.311400,3.490945,37.080542,3.260495,0.072443,0.072443,0.351670,0.364630
1784540797.351686,depth321_fix_01,101,15033,15033,23,APPROACH,active_target,7.059017,325.142879,1,0.349577,0.784156,0.336624,37.078471,3.259213,37.327792,3.504250,37.095372,3.275823,0.067789,0.067789,0.349577,0.364708
1784540797.465430,depth321_fix_01,101,15034,15034,23,APPROACH,active_target,6.956921,385.087073,1,0.251689,0.923035,0.226264,37.095372,3.275823,37.346898,3.284882,37.113324,3.276470,0.071371,0.071371,0.251689,0.363483
1784540799.005670,depth321_fix_01,101,15041,15041,23,APPROACH,active_target,6.761535,320.309291,1,0.349164,1.191966,0.321044,37.056802,3.248240,37.271039,3.523953,37.073141,3.269267,0.076267,0.076267,0.349164,0.361138
1784540799.070896,depth321_fix_01,101,15042,15042,23,APPROACH,active_target,6.745260,320.536248,1,0.316525,1.093753,0.290383,37.070468,3.267134,37.263181,3.518231,37.084115,3.284916,0.070817,0.070817,0.316525,0.360943
1784540801.502451,depth321_fix_01,101,15051,15051,23,APPROACH,active_target,6.471341,335.809664,1,0.445228,1.236285,0.424275,37.045995,3.252385,37.350630,3.577077,37.069576,3.277518,0.077407,0.077407,0.445228,0.357656
1784540803.190516,depth321_fix_01,101,15059,15059,23,APPROACH,active_target,6.193976,336.677871,1,0.421208,1.142324,0.403932,37.041715,3.262974,37.336362,3.563971,37.063809,3.285544,0.074983,0.074983,0.421208,0.354328
1784540804.815934,depth321_fix_01,101,15066,15066,23,APPROACH,active_target,5.900467,357.839963,1,0.392613,0.733576,0.385761,37.029182,3.263662,37.331105,3.514635,37.052381,3.282946,0.076839,0.076839,0.392613,0.350806
1784540804.899650,depth321_fix_01,101,15067,15067,23,APPROACH,active_target,5.874676,337.986671,1,0.362655,1.091153,0.346033,37.052381,3.282946,37.301233,3.546748,37.071621,3.303342,0.077315,0.077315,0.362655,0.350496
1784540806.533289,depth321_fix_01,101,15072,15072,23,APPROACH,active_target,5.597749,363.486434,1,0.388717,1.193325,0.372038,37.027293,3.278470,37.296832,3.558558,37.047369,3.299331,0.074482,0.074482,0.388717,0.347173
1784540806.593909,depth321_fix_01,101,15073,15073,23,APPROACH,active_target,5.591419,339.568022,1,0.373213,1.487413,0.345719,37.047369,3.299331,37.279048,3.591927,37.064441,3.320893,0.073691,0.073691,0.373213,0.347097
1784540808.161296,depth321_fix_01,101,15079,15079,23,APPROACH,active_target,5.327976,368.103829,1,0.346228,0.858739,0.337493,37.028262,3.296096,37.285394,3.527952,37.048681,3.314508,0.079409,0.079409,0.346228,0.343936
1784540808.224195,depth321_fix_01,101,15080,15080,23,APPROACH,active_target,5.314938,371.224122,1,0.312106,0.787060,0.303948,37.048681,3.314508,37.279526,3.524557,37.066727,3.330928,0.078174,0.078174,0.312106,0.343779
1784540808.502907,depth321_fix_01,101,15081,15081,23,APPROACH,active_target,5.301916,364.326824,1,0.320282,1.110722,0.304340,37.056119,3.323182,37.272353,3.559451,37.072567,3.341155,0.076069,0.076069,0.320282,0.343623
1784540810.931123,depth321_fix_01,101,15087,15087,23,APPROACH,active_target,5.014652,381.175018,1,0.271176,0.829132,0.261812,37.012772,3.296264,37.206272,3.486249,37.028993,3.312191,0.083833,0.083833,0.271176,0.340176
1784540810.999495,depth321_fix_01,101,15088,15088,23,APPROACH,active_target,5.011309,377.181649,1,0.262430,1.159920,0.243057,37.028993,3.312191,37.191438,3.518300,37.042374,3.329168,0.082370,0.082370,0.262430,0.340136
1784540811.581660,depth321_fix_01,101,15089,15089,23,APPROACH,active_target,4.991243,378.287434,1,0.305300,1.206193,0.287757,37.021272,3.314596,37.221019,3.545484,37.037683,3.333566,0.082159,0.082159,0.305300,0.339895
1784540814.065334,depth321_fix_01,101,15099,15099,23,APPROACH,active_target,4.740927,382.603337,1,0.297668,0.697055,0.292378,36.993681,3.311097,37.221132,3.503118,37.012673,3.327131,0.083503,0.083503,0.297668,0.336891
1784540814.745080,depth321_fix_01,101,15101,15101,23,APPROACH,active_target,4.678952,382.407056,1,0.304194,1.252864,0.287593,36.993387,3.314069,37.194420,3.542365,37.010025,3.332963,0.082761,0.082761,0.304194,0.336147
1784540817.028708,depth321_fix_01,101,15112,15112,23,APPROACH,active_target,4.032370,338.587950,1,0.300498,3.831242,0.124046,36.962947,3.307894,36.716032,3.479161,36.939627,3.324069,0.094445,0.094445,0.300498,0.328388
1784540817.873601,depth321_fix_01,101,15113,15113,23,APPROACH,active_target,4.021161,345.749155,1,0.284913,3.982209,0.046785,36.944186,3.314420,36.758611,3.530609,36.928278,3.332951,0.085721,0.085721,0.284913,0.328254
1784540817.984593,depth321_fix_01,101,15114,15114,23,APPROACH,active_target,3.998968,355.340406,1,0.261399,3.645767,0.052473,36.928278,3.332951,36.750074,3.524191,36.912648,3.349725,0.087709,0.087709,0.261399,0.327988
1784540819.333699,depth321_fix_01,101,15121,15121,23,APPROACH,active_target,4.358840,377.172845,1,0.420004,0.843220,0.415548,36.940244,3.334694,37.267685,3.597725,36.967227,3.356369,0.082405,0.082405,0.420004,0.332306
1784540820.648159,depth321_fix_01,101,15128,15128,23,APPROACH,active_target,4.144576,384.755070,1,0.291821,0.796469,0.286478,36.960241,3.346340,37.178704,3.539816,36.980948,3.364678,0.094784,0.094784,0.291821,0.329735
1784540824.182929,depth321_fix_01,101,15129,15129,23,APPROACH,active_target,3.759148,341.738013,1,0.284593,4.051564,0.092830,36.975227,3.360723,36.753434,3.539051,36.955503,3.376582,0.088930,0.088930,0.284593,0.325110
1784540824.294589,depth321_fix_01,101,15130,15130,23,APPROACH,active_target,3.749240,351.737505,1,0.261326,3.730019,0.085869,36.955503,3.376582,36.750933,3.539193,36.936979,3.391306,0.090551,0.090551,0.261326,0.324991
1784540827.659116,depth321_fix_01,101,15144,15144,23,APPROACH,active_target,3.475387,347.579986,1,0.265760,4.143990,0.077838,36.943700,3.381423,36.741580,3.553980,36.923132,3.398983,0.101760,0.101760,0.265760,0.321705
1784540827.819089,depth321_fix_01,101,15145,15145,23,APPROACH,active_target,3.463673,343.660892,1,0.243424,3.802450,0.072958,36.929582,3.397680,36.742864,3.553859,36.913089,3.411475,0.088328,0.088328,0.243424,0.321564
1784540830.269845,depth321_fix_01,101,15153,15153,23,APPROACH,active_target,3.631990,352.105343,1,0.511968,6.814567,0.302038,36.936037,3.412289,36.951531,3.924022,36.937548,3.462199,0.097531,0.097531,0.511968,0.323584
1784540830.674264,depth321_fix_01,101,15155,15155,23,APPROACH,active_target,3.200933,343.249106,1,0.252298,3.894042,0.120673,36.937805,3.447884,36.715026,3.566307,36.914990,3.460012,0.102412,0.102412,0.252298,0.318411
1784540831.011268,depth321_fix_01,101,15156,15156,23,APPROACH,active_target,3.189512,343.347638,1,0.252434,4.162876,0.092159,36.924787,3.444929,36.717812,3.589441,36.907373,3.457088,0.084139,0.084139,0.252434,0.318274
1784540834.680224,depth321_fix_01,101,15176,15176,23,CLOSE_COLLECT,close_collect,3.204428,313.090037,0,0.009460,0.088074,0.008072,36.956199,3.396967,36.946740,3.397089,36.954486,3.396990,0.181104,0.181104,0.009460,0.398453
1784540835.339125,depth321_fix_01,101,15177,15177,23,CLOSE_COLLECT,close_collect,3.118468,342.145275,1,0.098689,0.619456,0.092570,36.954486,3.396990,36.891889,3.320692,36.938231,3.377177,0.259679,0.259679,0.098689,0.317422
1784540835.401785,depth321_fix_01,101,15178,15178,23,CLOSE_COLLECT,close_collect,3.123472,335.612934,0,0.069227,0.501047,0.063491,36.938231,3.377177,36.897285,3.321357,36.932294,3.369084,0.144985,0.144985,0.069227,0.397482
1784540836.305841,depth321_fix_01,101,15179,15179,23,CLOSE_COLLECT,close_collect,3.295687,332.518151,1,0.123056,0.621457,0.117943,36.932294,3.369084,37.015721,3.459542,36.952176,3.390641,0.238309,0.238309,0.123056,0.319548
1784540836.370356,depth321_fix_01,101,15180,15180,23,CLOSE_COLLECT,close_collect,3.281351,317.151041,1,0.081400,0.535894,0.075536,36.952176,3.390641,37.001468,3.455419,36.961872,3.403384,0.196715,0.196715,0.081400,0.319376
1784540839.716816,depth321_fix_01,101,15205,15205,23,CLOSE_COLLECT,close_collect,3.018245,320.196005,0,0.353186,5.490351,0.189491,36.908162,3.484130,36.581460,3.618314,36.885982,3.493239,0.067890,0.067890,0.353186,0.396219
1784540839.857391,depth321_fix_01,101,15206,15206,23,CLOSE_COLLECT,close_collect,3.021096,319.944795,0,0.395518,6.519100,0.177408,36.906405,3.469677,36.556594,3.654248,36.885677,3.480614,0.059255,0.059255,0.395518,0.396253
1784540839.977265,depth321_fix_01,101,15207,15207,23,CLOSE_COLLECT,close_collect,3.023745,319.919370,0,0.402652,6.782362,0.164875,36.890836,3.475745,36.541853,3.676593,36.870309,3.487559,0.058819,0.058819,0.402652,0.396285
1784540840.047172,depth321_fix_01,101,15208,15208,23,CLOSE_COLLECT,close_collect,3.025871,320.523108,0,0.394646,6.734260,0.151875,36.870309,3.487559,36.532389,3.691412,36.850203,3.499688,0.059498,0.059498,0.394646,0.396310
1784540840.195887,depth321_fix_01,101,15209,15209,23,CLOSE_COLLECT,close_collect,3.026473,319.231103,0,0.371429,6.295182,0.148580,36.864100,3.492174,36.543214,3.679236,36.846414,3.502484,0.055114,0.055114,0.371429,0.396318
1784540840.549517,depth321_fix_01,101,15210,15210,23,CLOSE_COLLECT,close_collect,3.028414,319.644836,0,0.330772,5.448412,0.149803,36.853518,3.514056,36.558469,3.663577,36.836958,3.522448,0.056126,0.056126,0.330772,0.396341
1784540841.218607,depth321_fix_01,101,15211,15211,23,CLOSE_COLLECT,close_collect,3.031933,320.434053,0,0.248670,3.521664,0.159053,36.843231,3.552324,36.602286,3.613824,36.829020,3.555951,0.058983,0.058983,0.248670,0.396383
1784540841.374056,depth321_fix_01,101,15212,15212,23,CLOSE_COLLECT,close_collect,3.033308,320.659654,0,0.179580,1.729631,0.153106,36.834668,3.556777,36.655459,3.545250,36.824351,3.556113,0.057573,0.057573,0.179580,0.396400
1784540841.482591,depth321_fix_01,101,15213,15213,23,CLOSE_COLLECT,close_collect,3.035613,319.924974,0,0.147784,0.760899,0.141911,36.824351,3.556113,36.684285,3.508981,36.815868,3.553259,0.060566,0.060566,0.147784,0.396427
1784540844.656119,depth321_fix_01,101,15241,15241,23,CLOSE_COLLECT,close_collect,3.519886,287.924003,0,0.308644,0.478194,0.307365,36.767017,3.673781,37.029753,3.835741,36.807439,3.698699,0.153850,0.153850,0.308644,0.402239
1784540845.213799,depth321_fix_01,101,15242,15242,23,CLOSE_COLLECT,close_collect,3.005726,319.637600,0,0.264529,1.348264,0.254067,36.807439,3.698699,36.561361,3.601635,36.767415,3.682912,0.162647,0.162647,0.264529,0.396069
1784540845.875268,depth321_fix_01,101,15243,15243,23,CLOSE_COLLECT,close_collect,3.219444,347.248046,0,0.319336,5.686414,0.001089,36.767415,3.682912,36.562636,3.927944,36.732975,3.724122,0.168182,0.168182,0.319336,0.398633
1784540846.047810,depth321_fix_01,101,15244,15244,23,CLOSE_COLLECT,close_collect,3.219331,348.107641,0,0.266968,4.754634,0.003010,36.732975,3.724122,36.561636,3.928853,36.706956,3.755211,0.151854,0.151854,0.266968,0.398632
1784540846.602332,depth321_fix_01,101,15245,15245,23,CLOSE_COLLECT,close_collect,3.034086,350.789970,1,0.207041,1.835293,0.181265,36.706956,3.755211,36.625750,3.564760,36.688389,3.711665,0.228645,0.228645,0.207041,0.316409
1784540846.778901,depth321_fix_01,101,15246,15246,23,CLOSE_COLLECT,close_collect,3.054791,340.398297,1,0.148197,1.629412,0.118836,36.688389,3.711665,36.648530,3.568929,36.680522,3.683495,0.197362,0.197362,0.148197,0.316657
1784540846.846476,depth321_fix_01,101,15247,15247,23,APPROACH,active_target,3.074332,334.354141,1,0.088731,1.629311,0.016481,36.674421,3.676543,36.679869,3.548258,36.675275,3.656424,0.156835,0.156835,0.128401,0.316892
1784540846.924159,depth321_fix_01,101,15248,15248,23,APPROACH,active_target,3.076788,332.738986,1,0.112594,1.751878,0.060448,36.675275,3.656424,36.684533,3.544211,36.676583,3.640569,0.141295,0.141295,0.112594,0.316921
1784540847.002738,depth321_fix_01,101,15249,15249,23,APPROACH,active_target,3.074775,330.906270,1,0.097932,1.505876,0.054269,36.676583,3.640569,36.682434,3.542812,36.677342,3.627881,0.129785,0.129785,0.097932,0.316897
1784540847.055369,depth321_fix_01,101,15250,15250,23,APPROACH,active_target,3.068554,326.473656,1,0.087624,1.284673,0.053496,36.677342,3.627881,36.676380,3.540263,36.677228,3.617454,0.119010,0.119010,0.087624,0.316823
1784540847.964268,depth321_fix_01,101,15255,15255,23,APPROACH,active_target,3.020745,334.914579,1,0.900203,16.851758,0.078871,36.677228,3.617454,37.045350,2.795960,36.741197,3.474701,0.173773,0.173773,0.900203,0.316249
1784540851.348389,depth321_fix_01,101,15268,15268,23,APPROACH,active_target,2.894523,323.241254,1,0.182778,2.470317,0.130887,36.731968,3.695494,36.702907,3.515041,36.729050,3.677377,0.100398,0.100398,0.182778,0.314734
1784540851.709400,depth321_fix_01,101,15269,15269,23,APPROACH,active_target,2.887920,323.478668,1,0.144516,1.779398,0.111937,36.730929,3.687140,36.696111,3.546881,36.727850,3.674739,0.088411,0.088411,0.144516,0.314655
1784540851.777202,depth321_fix_01,101,15270,15270,23,APPROACH,active_target,2.882094,319.307992,1,0.131733,1.569225,0.104391,36.727850,3.674739,36.692362,3.547877,36.724762,3.663701,0.087010,0.087010,0.131733,0.314585
1784540852.098439,depth321_fix_01,101,15272,15272,23,APPROACH,active_target,2.859677,336.043284,1,0.136792,1.611671,0.109518,36.726313,3.674923,36.687896,3.543636,36.722850,3.663087,0.090157,0.090157,0.136792,0.314316
1784540852.739808,depth321_fix_01,101,15273,15273,23,APPROACH,active_target,2.833448,331.404636,1,0.143996,1.978475,0.103979,36.727466,3.680805,36.704127,3.538713,36.725331,3.667805,0.091490,0.091490,0.143996,0.314001
1784540852.799495,depth321_fix_01,101,15274,15274,23,APPROACH,active_target,2.822380,347.193145,1,0.136762,1.816383,0.102026,36.725331,3.667805,36.698202,3.533761,36.722918,3.655883,0.088947,0.088947,0.136762,0.313869
1784540852.877318,depth321_fix_01,101,15275,15275,23,APPROACH,active_target,2.816505,351.108035,1,0.128882,1.701537,0.096822,36.724206,3.658895,36.697494,3.532812,36.721961,3.648299,0.084037,0.084037,0.128882,0.313798
1784540853.034875,depth321_fix_01,101,15276,15276,23,APPROACH,active_target,2.810439,353.180882,1,0.127967,1.686187,0.096439,36.725989,3.657581,36.698968,3.532499,36.723836,3.647614,0.079685,0.079685,0.127967,0.313725
1784540853.084069,depth321_fix_01,101,15277,15277,23,APPROACH,active_target,2.804311,341.782983,1,0.120996,1.567821,0.092509,36.723836,3.647614,36.696179,3.529820,36.721676,3.638414,0.078103,0.078103,0.120996,0.313652
1784540853.527375,depth321_fix_01,101,15278,15278,23,APPROACH,active_target,2.798166,337.502243,1,0.125698,1.795930,0.088680,36.731992,3.659770,36.714307,3.535323,36.730545,3.649589,0.081812,0.081812,0.125698,0.313578
1784540853.583682,depth321_fix_01,101,15279,15279,23,APPROACH,active_target,2.792383,338.622410,1,0.115455,1.626326,0.082835,36.730545,3.649589,36.712270,3.535589,36.729073,3.640408,0.080530,0.080530,0.115455,0.313509
1784540853.760503,depth321_fix_01,101,15280,15280,23,APPROACH,active_target,2.786561,335.248521,1,0.103052,1.257614,0.082270,36.734040,3.650454,36.705544,3.551420,36.731837,3.642799,0.077304,0.077304,0.103052,0.313439
1784540860.189003,depth321_fix_01,101,15301,15301,23,APPROACH,active_target,2.540939,335.536545,1,0.165528,1.491643,0.150877,36.738334,3.694980,36.659956,3.549184,36.730623,3.680636,0.098386,0.098386,0.165528,0.310491
1784540860.228241,depth321_fix_01,101,15302,15302,23,APPROACH,active_target,2.534548,337.965845,1,0.154092,1.369195,0.140968,36.730623,3.680636,36.656402,3.545596,36.723722,3.668080,0.092976,0.092976,0.154092,0.310415
1784540860.405949,depth321_fix_01,101,15303,15303,23,APPROACH,active_target,2.527951,340.489544,1,0.142537,1.338964,0.129030,36.726749,3.670548,36.660972,3.544095,36.721109,3.659706,0.085734,0.085734,0.142537,0.310335
1784540860.450608,depth321_fix_01,101,15304,15304,23,APPROACH,active_target,2.520592,340.840010,1,0.136163,1.235989,0.124250,36.721109,3.659706,36.656070,3.540081,36.715716,3.649787,0.082923,0.082923,0.136163,0.310247
1784540860.937016,depth321_fix_01,101,15305,15305,23,APPROACH,active_target,2.513270,335.527283,1,0.119603,1.310581,0.104227,36.724899,3.658256,36.677658,3.548377,36.720854,3.648849,0.085608,0.085608,0.119603,0.310159
1784540860.981715,depth321_fix_01,101,15306,15306,23,APPROACH,active_target,2.499626,329.828442,1,0.118778,1.211617,0.105812,36.720854,3.648849,36.669408,3.541790,36.716592,3.639978,0.082860,0.082860,0.118778,0.309996
1784540861.174057,depth321_fix_01,101,15307,15307,23,APPROACH,active_target,2.493437,339.221611,1,0.109245,1.192308,0.095598,36.720523,3.644566,36.676521,3.544575,36.716978,3.636510,0.080568,0.080568,0.109245,0.309921
1784540861.217876,depth321_fix_01,101,15308,15308,23,APPROACH,active_target,2.486918,341.570013,1,0.105330,1.104616,0.093324,36.716978,3.636510,36.672266,3.541141,36.713469,3.629025,0.078486,0.078486,0.105330,0.309843
1784540861.433244,depth321_fix_01,101,15309,15309,23,APPROACH,active_target,2.480066,343.535879,1,0.101958,1.105681,0.089567,36.718093,3.634945,36.676295,3.541948,36.714749,3.627505,0.079994,0.079994,0.101958,0.309761
1784540861.759573,depth321_fix_01,101,15310,15310,23,APPROACH,active_target,2.472493,342.286216,1,0.094806,1.067574,0.082433,36.719995,3.635132,36.682713,3.547964,36.716845,3.627765,0.084512,0.084512,0.094806,0.309670
1784540862.158325,depth321_fix_01,101,15311,15311,23,APPROACH,active_target,2.456807,330.930950,1,0.092217,0.977814,0.081778,36.721823,3.636211,36.682440,3.552826,36.718165,3.628466,0.092883,0.092883,0.092217,0.309482
1784540862.309290,depth321_fix_01,101,15312,15312,23,APPROACH,active_target,2.442368,334.640618,1,0.095304,0.881906,0.087288,36.720827,3.633617,36.674347,3.550415,36.716713,3.626254,0.088501,0.088501,0.095304,0.309308
1784540862.630253,depth321_fix_01,101,15313,15313,23,APPROACH,active_target,2.429003,347.844042,1,0.095171,0.809940,0.088518,36.720726,3.636737,36.671214,3.555460,36.716301,3.629474,0.089360,0.089360,0.095171,0.309148
1784540862.689269,depth321_fix_01,101,15314,15314,23,APPROACH,active_target,2.415550,342.143227,1,0.097218,0.722681,0.092129,36.716301,3.629474,36.661488,3.549182,36.711517,3.622466,0.087287,0.087287,0.097218,0.308987
1784540862.735615,depth321_fix_01,101,15315,15315,23,APPROACH,active_target,2.401976,332.323112,1,0.103046,0.688140,0.098752,36.712795,3.625708,36.651701,3.542725,36.707882,3.619035,0.080406,0.080406,0.103046,0.308824
1784540863.042072,depth321_fix_01,101,15316,15316,23,APPROACH,active_target,2.395665,328.425974,1,0.101035,0.723974,0.096202,36.712329,3.631021,36.654157,3.548413,36.707405,3.624030,0.084633,0.084633,0.101035,0.308748
1784540863.259180,depth321_fix_01,101,15317,15317,23,APPROACH,active_target,2.389737,328.020907,1,0.098278,0.734049,0.093191,36.710583,3.633000,36.655022,3.551935,36.705951,3.626242,0.083366,0.083366,0.098278,0.308677
1784540863.638699,depth321_fix_01,101,15318,15318,23,APPROACH,active_target,2.378150,340.162424,1,0.096851,0.761907,0.091332,36.710359,3.638623,36.656917,3.557852,36.705604,3.631435,0.088987,0.088987,0.096851,0.308538
1784540864.464193,depth321_fix_01,101,15319,15319,23,APPROACH,active_target,2.351670,342.378071,1,0.110980,1.017146,0.102458,36.714045,3.653122,36.658230,3.557200,36.708126,3.642950,0.106047,0.106047,0.110980,0.308220
1784540864.577183,depth321_fix_01,101,15320,15320,23,APPROACH,active_target,2.336373,343.809892,1,0.112949,0.921870,0.106208,36.708126,3.642950,36.646698,3.548165,36.701639,3.632939,0.105613,0.105613,0.112949,0.308036
1784540864.673568,depth321_fix_01,101,15321,15321,23,APPROACH,active_target,2.316269,343.738697,1,0.122073,0.905095,0.116171,36.703651,3.636427,36.633704,3.536381,36.696791,3.626615,0.098071,0.098071,0.122073,0.307795
1784540864.868278,depth321_fix_01,101,15322,15322,23,APPROACH,active_target,2.311784,343.026187,1,0.121569,1.048029,0.113592,36.703352,3.636002,36.639105,3.532797,36.697560,3.626698,0.090151,0.090151,0.121569,0.307741
1784540865.307708,depth321_fix_01,101,15323,15323,23,APPROACH,active_target,2.306862,352.309719,1,0.120964,1.261197,0.109233,36.708547,3.638463,36.653206,3.530901,36.703607,3.628860,0.089278,0.089278,0.120964,0.307682
1784540865.533952,depth321_fix_01,101,15324,15324,23,APPROACH,active_target,2.302435,333.124734,1,0.113312,1.190276,0.102226,36.708792,3.634210,36.657091,3.533381,36.704348,3.625542,0.085973,0.085973,0.113312,0.307629
1784540866.515781,depth321_fix_01,101,15328,15328,23,APPROACH,active_target,2.269153,328.147085,1,0.143927,1.169161,0.135804,36.715760,3.645433,36.636582,3.525242,36.708224,3.633994,0.095180,0.095180,0.143927,0.307230
1784540866.552629,depth321_fix_01,101,15329,15329,23,APPROACH,active_target,2.263687,336.765619,1,0.134233,1.073751,0.126957,36.708224,3.633994,36.633522,3.522467,36.701487,3.623936,0.090183,0.090183,0.134233,0.307164
1784540867.280293,depth321_fix_01,101,15331,15331,23,APPROACH,active_target,2.252316,320.390280,1,0.131535,1.283253,0.120914,36.716364,3.646154,36.650834,3.532104,36.710204,3.635434,0.093996,0.093996,0.131535,0.307028
1784540868.060065,depth321_fix_01,101,15332,15332,23,APPROACH,active_target,2.239701,337.695517,1,0.124614,1.177560,0.115329,36.716175,3.665320,36.652248,3.558353,36.710323,3.655528,0.091545,0.091545,0.124614,0.306876
1784540868.230108,depth321_fix_01,101,15333,15333,23,APPROACH,active_target,2.231188,340.335573,1,0.120912,1.172451,0.111495,36.711006,3.660336,36.649875,3.556016,36.705614,3.651134,0.088206,0.088206,0.120912,0.306774
1784540868.282957,depth321_fix_01,101,15334,15334,23,APPROACH,active_target,2.222461,330.241534,1,0.122862,1.445046,0.108627,36.705614,3.651134,36.652711,3.540245,36.701074,3.641617,0.085829,0.085829,0.122862,0.306670
1784540868.326868,depth321_fix_01,101,15335,15335,23,APPROACH,active_target,2.217677,325.351678,1,0.118176,1.410926,0.104131,36.702111,3.644772,36.651825,3.537829,36.698145,3.636337,0.078875,0.078875,0.118176,0.306612
1784540868.387317,depth321_fix_01,101,15336,15336,23,APPROACH,active_target,2.213229,325.492728,1,0.110211,1.326851,0.096976,36.698145,3.636337,36.651424,3.536519,36.694472,3.628489,0.078617,0.078617,0.110211,0.306559
1784540868.936664,depth321_fix_01,101,15337,15337,23,APPROACH,active_target,2.204666,329.556728,1,0.107039,1.487013,0.089724,36.702873,3.652931,36.665685,3.552559,36.699610,3.644125,0.087729,0.087729,0.107039,0.306456
1784540868.982940,depth321_fix_01,101,15338,15338,23,APPROACH,active_target,2.195392,328.829374,1,0.102576,1.331088,0.088408,36.699610,3.644125,36.659566,3.549689,36.696212,3.636112,0.084855,0.084855,0.102576,0.306345
1784540869.137542,depth321_fix_01,101,15339,15339,23,APPROACH,active_target,2.190670,327.392775,1,0.099182,1.285187,0.085605,36.699410,3.646616,36.660436,3.555413,36.696294,3.639325,0.079944,0.079944,0.099182,0.306288
1784540869.241980,depth321_fix_01,101,15340,15340,23,APPROACH,active_target,2.186180,330.136769,1,0.093174,1.182893,0.081049,36.697189,3.642837,36.659353,3.557691,36.694183,3.636073,0.079447,0.079447,0.093174,0.306234
1784540869.279215,depth321_fix_01,101,15341,15341,23,APPROACH,active_target,2.181898,338.549278,1,0.087967,1.065329,0.077678,36.694183,3.636073,36.656214,3.556721,36.691258,3.629961,0.077020,0.077020,0.087967,0.306183
1784540869.582987,depth321_fix_01,101,15342,15342,23,APPROACH,active_target,2.177066,341.515766,1,0.094065,1.244939,0.080793,36.696470,3.648536,36.660240,3.561729,36.693578,3.641606,0.079830,0.079830,0.094065,0.306125
1784540869.651026,depth321_fix_01,101,15343,15343,23,APPROACH,active_target,2.172042,333.022784,1,0.088343,1.136782,0.076694,36.693578,3.641606,36.658004,3.560742,36.690727,3.635126,0.080142,0.080142,0.088343,0.306064
1784540869.816264,depth321_fix_01,101,15344,15344,23,APPROACH,active_target,2.166970,327.724800,1,0.093349,1.212514,0.080825,36.694206,3.646189,36.657077,3.560541,36.691324,3.639541,0.077613,0.077613,0.093349,0.306004
1784540870.039410,depth321_fix_01,101,15345,15345,23,APPROACH,active_target,2.162378,329.321497,1,0.096372,1.274028,0.082988,36.695260,3.650517,36.657791,3.561727,36.692276,3.643446,0.079639,0.079639,0.096372,0.305949
1784540870.192894,depth321_fix_01,101,15346,15346,23,APPROACH,active_target,2.152806,327.654854,1,0.095320,1.162203,0.084288,36.693559,3.647178,36.652287,3.561256,36.690113,3.640003,0.083506,0.083506,0.095320,0.305834
1784540870.230040,depth321_fix_01,101,15347,15347,23,APPROACH,active_target,2.148774,328.715623,1,0.093494,1.104495,0.083419,36.691433,3.644015,36.649448,3.560478,36.688204,3.637591,0.076895,0.076895,0.093494,0.305785
1784540870.273934,depth321_fix_01,101,15348,15348,23,APPROACH,active_target,2.140304,329.252325,1,0.092931,0.990093,0.084935,36.688204,3.637591,36.642271,3.556806,36.684737,3.631494,0.075480,0.075480,0.092931,0.305684
1784540870.505767,depth321_fix_01,101,15349,15349,23,APPROACH,active_target,2.135822,328.902402,1,0.096243,1.021018,0.088060,36.689390,3.647388,36.641650,3.563819,36.685717,3.640959,0.076929,0.076929,0.096243,0.305630
1784540870.865733,depth321_fix_01,101,15350,15350,23,APPROACH,active_target,2.131781,328.397133,1,0.090095,0.801180,0.084813,36.689846,3.656491,36.639980,3.581454,36.685517,3.649978,0.086807,0.086807,0.090095,0.305581
1784540870.906714,depth321_fix_01,101,15351,15351,23,APPROACH,active_target,2.128213,337.290708,1,0.083915,0.732691,0.079206,36.685517,3.649978,36.638509,3.580465,36.681587,3.644167,0.083597,0.083597,0.083915,0.305539
1784540871.214755,depth321_fix_01,101,15352,15352,23,APPROACH,active_target,2.116069,346.476634,1,0.098718,1.064973,0.090179,36.687914,3.662162,36.639791,3.575968,36.683856,3.654892,0.084344,0.084344,0.098718,0.305393
